
(36330920,19724866,-83.24,'IA','Council','Bass Pro Shops - Council Bluffs_2911 27th Ave_Council Bluffs Iowa 51501',41.2487,-95.8753),
(11140249,78165096,-60.00,'IA','Council','Hy-Vee Foods-Council Bluffs 2_1745 Madison Avenue_Council Bluffs Iowa 51503',41.244236,-95.82714),
(30049276,43179706,-55.95,'IA','Davenport','Davenport-Kimberly & Bridge_1050 E Kimberly Rd_Davenport Iowa 52807_563-386-1610',41.557004,-90.558774),
(53195440,83694286,-83.44,'IA','Des','Target Des Moines North T-2041_3820 Merle Hay Road_Des Moines Iowa 50310',41.62974003,-93.69774398),
(07397707,96409307,-41.99,'IA','Des','Hy Vee Foods-Des Moines 4_555 S 51st Street_Des Moines Iowa 50265',41.5581,-93.7727),
(68258124,74334628,-56.88,'IA','Des','Super Target Des Moines SW ST-1901_5405 Mill Civic Parkway_Des Moines Iowa 50266',41.55934,-93.7773),
(67746059,25218989,-50.42,'IA','Dubuque','Dubuque-Asbury Plaza_2515 Northwest Arterial_Dubuque Iowa 52002_563-582-3186',42.491227,-90.739863),
(25074545,01249289,-62.07,'IA','Fort','Target Fort Dodge T-878_2910 1st Ave S_Fort Dodge Iowa 50501',42.5053,-94.157975),
(82798728,73788404,-66.96,'IA','Johnston','Johnston-Merle Hay & Johnston_5340 Merle hay Rd._Johnston Iowa 50131_515-270-0454',41.657773,-93.697623),
(00050411,71444009,-74.81,'IA','Johnston','Urbandale-86th & Northpark Dr._5250 86th Street_Johnston Iowa 50322_515-270-3898',41.65608,-93.73659),
(65313560,08999026,-39.92,'IA','Sioux','Hy Vee Foods-Sioux City 1_2827 Hamilton Blvd_Sioux City Iowa 51104_712-277-8120',42.51958049,-96.41766874),
(96334410,43133725,-77.72,'IA','Waterloo','Waterloo-Flammang & Crossroads_1501 Flammang Drive_Waterloo Iowa 50702_319-232-1456',42.46016,-92.32738),
(07387254,89435788,-56.87,'ID','Boise','Eagle & McMillan- Meridian_4622 N Eagle Road_Boise Idaho 83713_208-939-2547',43.646861,-116.354299),
(09619814,55525227,-75.56,'ID','Boise','Five Mile & Ustick- Boise_10689 Ustick Rd_Boise Idaho 83713_208-375-5749',43.6339,-116.315377),
(96119126,18463986,-64.92,'ID','Boise','Boise Avenue and Apple-ID_672 East Boise Avenue_Boise Idaho 83706_208-344-2344',43.57896332,-116.1750154),
(07941332,32787021,-44.09,'ID','Boise','Broadway Ave.&Belmont_1100 Broadway Ave._Boise Idaho 83706_208-385-0269',43.59960838,-116.1934667),
(28922941,49102345,-50.22,'ID','Boise','Franklin Towne Plaza/Boise_8077 Franklin Road_Boise Idaho 83704_(208) 377-1582',43.60497995,-116.2785358),
(65685419,64533190,-33.23,'ID','Boise','State and Veterans Parkway-Boise_3809 W State Street_Boise Idaho 83703_208-336-3508',43.640821,-116.23654),
(23191754,59012956,-55.76,'ID','Boise','17th & State/Boise_1797 W. State Street_Boise Idaho 83702_(208) 367-0781',43.62447067,-116.212146),
(45654295,51857461,-77.85,'ID','Boise','Capital & Idaho_624 W. Idaho Street_Boise Idaho 83702_208/345-4437',43.61501226,-116.2006137),
(66168009,06387943,-72.41,'ID','Boise','Capital Village_2209 University Drive_Boise Idaho 83705_208-363-9510',43.60434326,-116.2078728),
(24427405,23303460,-54.93,'ID','Boise','Fairview&Milwaukee/Boi_1561 N Milwaukee Street_Boise Idaho 83704_(208) 373-0894',43.61895583,-116.2842709),
(17840105,92809073,-61.18,'ID','Boise','Five Mile & Overland / Fred Meyer_10751 West Overland Rd._Boise Idaho 837091330_208-377-4528',43.59031168,-116.3163184),
(49498919,56002386,-81.99,'ID','Coeur','Fred Meyer - Coeur d'Alene 49_560 West Kathleen_Coeur d'Alene Idaho 83814_208-665-4700',47.71527,-116.794205),
(56482199,67220274,-76.72,'ID','Coeur','Safeway-Coeur d'Alene 1470_121 Neider Ave_Coeur d'Alene Idaho 83814_208-765-4311',47.70740628,-116.7842137),
(09570392,92610262,-35.40,'ID','Coeur','Target Coeur d'Alene T-679_315 W Canfield Ave_Coeur d'Alene Idaho 89014',47.73318341,-116.7909619),
(47445083,20908581,-81.88,'ID','Eagle','Eagle Plaza_228 East Plaza St._Eagle  Idaho 83616_208-938-0630',43.69196538,-116.3414125),
(73832668,10654684,-65.66,'ID','Garden','Fred Meyer - Glenwood 449_5425 Chinden Boulevard_Garden City Idaho 83714-146',43.646528,-116.274846),
(43235931,42497010,-66.63,'ID','Idaho','Fred Meyer - Idaho Falls 156_1555 Northgate Mile_Idaho Falls Idaho 83401',43.5103,-112.018),
(20479484,75511184,-48.11,'ID','Ketchum','The Lane Bldg._300 N. Main Street_Ketchum Idaho 83340_208/726-3982',43.68053935,-114.3641281),
(08923340,21812056,-49.68,'ID','Lewiston','Lewiston_1325 21st_Lewiston Idaho 83501_208-798-0627',46.407784,-117.0015),
(49019390,04186052,-34.32,'ID','Meridian','Eagle Road & Florence Dr._3120 E Florence Street_Meridian Idaho 83642_208-846-8483',43.6166967,-116.3559472),
(24625187,08784925,-74.04,'ID','Meridian','Meridian Rd. & Corporate Dr_536 S Meridian Rd_Meridian Idaho 83642_208-887-1040',43.59991493,-116.3936361),
(14962761,33438976,-47.50,'ID','Meridian','Meridian_1742 E Fairview Ave_Meridian Idaho 83642_(208) 288-1487',43.61948418,-116.3471122),
(30864747,38819501,-38.11,'ID','Moscow','Palouse Mall_1994 West Pullman Road_Moscow Idaho 83843_208-882-2163',46.73255387,-117.0296497),
(06400667,18129045,-58.88,'ID','Pocatello','150 Bullock St-Pocatello_150 Bullock St_Pocatello Idaho 83202_208-237-1653',42.911504,-112.4643),
(34947905,58257837,-77.68,'ID','Sandpoint','Sandpoint ID_108 N 1st Ave_Sandpoint Idaho 838641302_(208) 263-1330',48.27313697,-116.5476141),
(13643574,31086855,-42.65,'ID','Twin','Fred Meyer - Twin Falls 383_705 Blue Lakes Boulevard_Twin Falls Idaho 83301',42.5441,-114.4597),
(37186438,23268047,-60.67,'ID','Twin','Target Twin Falls T-699_1611 North Blue Lakes Blvd_Twin Falls Idaho 83301_208-736-0700',42.55009436,-114.460235),
(07752299,21766154,-80.96,'IL','Addison','Addison-Lake & Rohlwing_1590 W. Lake St._Addison Illinois 60101_630/773-4743',41.92415533,-87.96637515),
(96073375,45122259,-59.20,'IL','Algonquin','Algonquin IL_1536 East Algonquin Road_Algonquin Illinois 601025013_847-458-6740',42.15978661,-88.27335117),
(82339735,10777691,-32.73,'IL','Arlington','Sheraton Chicago Northwest_3400 W Euclid Ave_Arlington Heights Illinois 60005',42.088535,-88.02511),
(07494330,77007620,-58.14,'IL','Aurora','Rose Plaza / Aurora_2849 East New York Ave._Aurora Illinois 60504_630-236-9612',41.75929972,-88.24453631),
(90300728,72227551,-60.62,'IL','Aurora','West Aurora-Orchard & Indian Trail_1480 N. Orchard Rd._Aurora Illinois 60506_630-907-0348',41.78669,-88.37559),
(37856131,68464876,-55.57,'IL','Aurora','Chicago Premium Outlets_1650 Premium Outlets Blvd._Aurora Illinois 60504_630-898-0192',41.7571,-88.25031),
(43973313,15000034,-65.89,'IL','Barrington','Barrington-Rte 14 & Lake Cook Road_120 S. Northwest Hwy._Barrington Illinois 60010_847-381-0116',42.1538,-88.1285),
(13491963,36580083,-80.50,'IL','Barrington','Barrington II_125 South Hough Street_Barrington Illinois 60010_847-842-8048',42.15379069,-88.13608269),
(56797668,73923961,-55.21,'IL','Bartlett','Bartlett_1681 South IL Route 59_Bartlett Illinois 60103_630-372-1165',41.9771,-88.207),
(98169652,82723473,-83.68,'IL','Bloomingdale','Bloomingdale_148 Gary Ave_Bloomingdale Illinois 60108_630-307-0994',41.95117945,-88.12053209),
(03247336,44741640,-31.59,'IL','Bloomington','Bloomington-Veterans & Morrissey_1701 S Veterans Parkway_Bloomington Illinois 61701_309 663 4042',40.4598,-88.970698),
(88989136,63222157,-37.39,'IL','Bloomington','Bloomington-Veterans Pkwy & Washin_101 N. Veterans Parkway_Bloomington Illinois 61704_309-662-9950',40.480086,-88.95218318),
(80909882,99670023,-48.64,'IL','Bolingbrook','Bolingbrook-Weber & Lilly Cache_261 S. Weber Rd._Bolingbrook Illinois 60490_630-759-1091',41.688736,-88.12608),
(82800133,36893174,-80.96,'IL','Bolingbrook','Bolingbrook-Boughton & Janes_699 East Boughton Rd._Bolingbrook Illinois 60440_630-783-8096',41.721201,-88.042498),
(41303688,39873822,-60.88,'IL','Bolingbrook','Naper & Boughton_216 N Weber Rd_Bolingbrook Illinois 60440_(630) 679-1376',41.692408,-88.122912),
(68312280,74160791,-40.90,'IL','Bradley','Bradley-Route 50_1250 N. Kinzie_Bradley Illinois 60915_815-802-1103',41.15656843,-87.85110205),
(30272672,63724642,-51.93,'IL','Buffalo','Dominick's - Buffalo Grove 1964_770 South Buffalo Grove Road_Buffalo Grove Illinois 60090',42.13934386,-87.95856141),
(96554374,65909489,-49.38,'IL','Buffalo','Dominick's-Buffalo Grove 1136_450 Half Day Road_Buffalo Grove Illinois 60089',42.19691211,-87.96766606),
(92980757,04693383,-83.84,'IL','Burbank','Burbank-78th & Cicero_7788 S. Cicero Ave._Burbank Illinois 60459_708-346-0144',41.75114323,-87.74147068),
(37414488,04451577,-37.91,'IL','Burbank','Burbank-79th & Harlem_8021 S. Harlem Ave._Burbank Illinois 60459_708-598-8523',41.74626989,-87.79963657),
(47144819,99991666,-59.45,'IL','Calumet','River Oaks Center_96 River Oaks Center_Calumet City Illinois 60409_708-862-2605',41.600833,-87.556599),
(51784901,06925277,-65.49,'IL','Champaign','Champaign-Prospect_2702 North Prospect_Champaign Illinois 61822_217-398-0821',40.148412,-88.258014),
(73080570,29261912,-81.82,'IL','Champaign','Champaign - 5th & Green_503 E. Green Street_Champaign Illinois 61820_217-344-8613',40.11026,-88.23178),
(88191983,04729115,-69.52,'IL','Champaign','Market Place Mall - Champaign_2000 North Neil St._Champaign Illinois 61820_217-356-4952',40.14,-88.244899),
(63130759,12080207,-59.32,'IL','Chicago','ORD OHare Airport_Chicago Illinois 60666_773-686-6181',41.9787,-87.895),
(20787420,93157380,-35.61,'IL','Chicago','47th & Cicero (UCO)_4701 South Cicero Avenue_Chicago Illinois 60632_773-838-8596',41.80754448,-87.7431091),
(10726353,80708736,-57.10,'IL','Chicago','71st & Stony Island (UCO)_7101 South Stony Island Ave._Chicago Illinois 60649_773-643-6520',41.76587253,-87.58587897),
(73419026,42344056,-83.15,'IL','Chicago','Chatham-87th & Lafayatte_160 W. 87th Street_Chicago Illinois 60620_773-651-7623',41.7363,-87.627652),
(21434997,15952443,-48.71,'IL','Chicago','Galewood-North & Nordica_7112 W. North Ave._Chicago Illinois 60707_773-622-8610',41.90885229,-87.80240963),
(05642321,21815457,-61.22,'IL','Chicago','Lawndale-Roosevelt & Homan (UCO)_3350 W. Roosevelt Rd._Chicago Illinois 60624_773-826-0547',41.8664,-87.709297),
(03349535,02633260,-45.37,'IL','Chicago','Lincoln Village-Lincoln & McCormick_6075 N. Lincoln Ave._Chicago Illinois 60659_773/279-0513',41.99248455,-87.71088509),
(09071550,64250067,-72.26,'IL','Chicago','100 S. Wacker_100 S. Wacker Drive_Chicago Illinois 60606_312-759-5559',41.88057873,-87.63699611),
(80100358,05926250,-84.68,'IL','Chicago','1700 W. Diversey_1700 West Diversey Parkway_Chicago Illinois 60614_773-665-8650',41.93233232,-87.67091521),
(04136161,39742694,-69.24,'IL','Chicago','200 N. Michigan_202 N Michigan Ave_Chicago Illinois 60601_312-541-1313',41.88579158,-87.62446843),
(57097881,36389348,-65.05,'IL','Chicago','10 S. Riverside Plaza_10 S Riverside Plaza_Chicago Illinois 60601_312-441-1919',41.88180133,-87.63888807),
(37704905,71832659,-74.81,'IL','Chicago','209 W. Jackson_209 W. Jackson_Chicago Illinois 60606_(312) 341-9850',41.87812218,-87.6338582),
(79996288,74536956,-36.39,'IL','Chicago','111 E. Chestnut_111 East Chestnut_Chicago Illinois 60610_312/642-3971',41.897863,-87.631707),
(31599884,44621613,-74.34,'IL','Chicago','1900 W. Montrose_1900 W. Montrose Avenue_Chicago Illinois 60613_773-878-0272',41.96153971,-87.6760702),
(56487329,47713245,-47.25,'IL','Chicago','200 West Adams_200 W. Adams_Chicago Illinois 606065208_(312) 578-9602',41.87941564,-87.63380013),
(19572149,62348634,-55.43,'IL','Chicago','303 W. Madison_303 West Madison_Chicago Illinois 60606_(312) 781-9845',41.88199346,-87.63534725),
(70406989,17596776,-46.58,'IL','Chicago','311 S. Wacker_311 S. Wacker Dr._Chicago Illinois 60606_312/427-7008',41.87786373,-87.63657264),
(87840135,63186650,-34.09,'IL','Chicago','414 N. Orleans_414 N. Orleans_Chicago Illinois 60610_312-467-1173',41.88954405,-87.63700461),
(32562738,86675317,-31.24,'IL','Chicago','430 N. Clark_430 N. Clark_Chicago Illinois 60610_(312) 670-3920',41.89002574,-87.63108163),
(95965647,07472711,-39.57,'IL','Chicago','550 W. Van Buren_550 W Van Buren_Chicago Illinois 60607_312-431-0226',41.87675077,-87.64110304),
(12384514,32827192,-74.42,'IL','Chicago','68 E. Madison_68 E. Madison_Chicago Illinois 60602_(312) 444-9535',41.8820485,-87.62529466),
(61236112,13756563,-80.06,'IL','Chicago','Albany Park-Kedzie & Wilson_4558 North Kedzie Ave._Chicago Illinois 60625_773-267-1579',41.96392411,-87.70835792),
(13254296,44481066,-49.34,'IL','Chicago','444 North Michigan_444 N Michigan Avenue_Chicago Illinois 60611_(312) 832-9851',41.89008538,-87.62412182),
(81286801,59409704,-79.84,'IL','Chicago','55 E. Jackson_55 East Jackson Blvd._Chicago Illinois 60604_(312) 786-9201',41.87818639,-87.62594287),
(48940249,07788253,-69.95,'IL','Chicago','Altgeld & Lincoln_2475 N. Lincoln_Chicago Illinois 60614_(773) 528-1275',41.92686057,-87.65083251),
(67941689,66858413,-73.80,'IL','Chicago','670 N. Michigan_670 N. Michigan Avenue_Chicago Illinois 60610_312-787-2165',41.89436571,-87.62428905),
(31929334,29007288,-48.29,'IL','Chicago','AT&T Building_227 W. Monroe_Chicago Illinois 60606_312-346-4360',41.88070453,-87.63419055),
(88194993,38069845,-65.68,'IL','Chicago','Belmont & Leavitt_2159 West Belmont Ave._Chicago Illinois 60618_773-935-5680',41.93945837,-87.68225294),
(75825571,18841827,-64.51,'IL','Chicago','Beverly-103rd & Longwood_1933 W. 103rd St._Chicago Illinois 60643_773-239-7139',41.7066,-87.670453),
(16321311,15567634,-57.18,'IL','Chicago','Andersonville_5300 N Clark Street_Chicago Illinois 60640_(773) 728-2777',41.97808651,-87.66836034),
(85032562,12637261,-82.43,'IL','Chicago','Ashland & Altgeld_2454 Ashland Ave_Chicago Illinois 60614_773-549-4482',41.92636483,-87.66819154),
(70558731,10204706,-57.67,'IL','Chicago','Brickyard-Diversey & Narragansett_6451 W. Diversey_Chicago Illinois 60707_773-622-6330',41.93102992,-87.78689827),
(19462418,19156634,-79.90,'IL','Chicago','Broadway & Clarendon_3845 N Broadway_Chicago Illinois 60613_(773) 755-4176',41.95188661,-87.64967275),
(80795464,88899506,-79.04,'IL','Chicago','Broadway and Lawrence_4753 North Broadway_Chicago Illinois 60640_773-334-4227',41.96807544,-87.65933686),
(23730585,96359094,-30.12,'IL','Chicago','Bucktown_1588 N. Milwaukee Ave._Chicago Illinois 60622_773-862-0249',41.91027378,-87.67725126),
(87184024,52518203,-62.72,'IL','Chicago','Chicago & Franklin_750 North Franklin Street_Chicago Illinois 60610_312-274-0092',41.8958843,-87.63571593),
(53453064,48851909,-51.26,'IL','Chicago','Chicago & Wabash_42 East Chicago Ave_Chicago Illinois 60611_312-951-6932',41.89668773,-87.62686011),
(13842333,50819201,-47.41,'IL','Chicago','Chicago Amoco Building_200 East Randolph St_Chicago Illinois 60601_312-240-1602',41.88445212,-87.62225287),
(11414401,12020347,-77.34,'IL','Chicago','Clark & Belmont_3184 North Clark Street_Chicago Illinois 60657_(773) 935-9270',41.93968226,-87.65055455),
(92728895,11019458,-44.19,'IL','Chicago','Clark & Madison_70 W Madison St_Chicago Illinois 60602_312-357-0927',41.88199346,-87.63000134),
(06913428,63291321,-52.40,'IL','Chicago','Clybourn & Webster_2200 N. Clybourn_Chicago Illinois 60614_773-248-0908',41.92166928,-87.66451892),
(52365004,06867984,-38.64,'IL','Chicago','Clark Street_2525 1/2 N CLARK ST_Chicago Illinois 60614_773-296-0898',41.92853,-87.642097),
(18942604,12136675,-43.11,'IL','Chicago','Dearborn Park_555 S. Dearborn_Chicago Illinois 60605_312-922-8910',41.87496203,-87.62918638),
(74830157,04276564,-79.30,'IL','Chicago','Dearborn & Division_39 W Division St_Chicago Illinois 60610_312-951-6992',41.90389998,-87.63010031),
(09948535,48496645,-43.38,'IL','Chicago','Diversey_617 W Diversey Pkwy_Chicago Illinois 60614_773-880-5172',41.93276842,-87.64435319),
(71781201,40320066,-82.36,'IL','Chicago','Dickens_2063 N. Clark_Chicago Illinois 60614_773-525-6231',41.91950292,-87.63680917),
(20467754,89632638,-42.62,'IL','Chicago','Division & Paulina_1701 West Division Street_Chicago Illinois 60622_773-252-5084',41.90329252,-87.66996543),
(09796243,94500859,-56.82,'IL','Chicago','Edgebrook_5406 W Devon Ave_Chicago Illinois 606464106_773-631-4791',41.99728085,-87.76395421),
(36149869,99479263,-53.18,'IL','Chicago','Embassy Suites_600 N. State Street_Chicago Illinois 60610_312-573-0033',41.89252141,-87.62816039),
(17865859,70022211,-73.04,'IL','Chicago','Germania Place_106-108 WEST GERMANIA PLACE_Chicago Illinois 60610_(312) 337-6481',41.91042981,-87.63239079),
(90032054,15493619,-32.35,'IL','Chicago','Hyde Park-55th & Woodlawn (UCO)_1174 East 55th Streeet_Chicago Illinois 60615_773-256-1930',41.79509354,-87.59711456),
(04526804,68269141,-71.90,'IL','Chicago','East Wacker Drive_35 E. Wacker Dr_Chicago Illinois 60601_312-541-8317',41.886915,-87.626858),
(21410314,82691145,-59.98,'IL','Chicago','Irving Park & Kostner_4365 West Irving Park Road_Chicago Illinois 60641_773-736-5226',41.95355812,-87.73746229),
(73894048,36340384,-34.10,'IL','Chicago','Edgewater - Chicago_1070 W. Bryn Mawr Ave._Chicago Illinois 60660_773-271-1998',41.98366194,-87.65743044),
(97460499,17925698,-68.62,'IL','Chicago','Hyde Park_1500 E. 53rd St_Chicago Illinois 60615_773-324-1241',41.79959126,-87.58908984),
(36860323,84374189,-72.30,'IL','Chicago','Lake & LaSalle_180 N. LaSalle St_Chicago Illinois 60601_(312) 236-1286',41.885368,-87.632583),
(89211970,91297128,-80.16,'IL','Chicago','LaSalle & Monroe_39 S. LaSalle Street_Chicago Illinois 60604_312-781-0854',41.881446,-87.632299),
(92528793,53543622,-40.44,'IL','Chicago','Leo Burnett_40 W Lake Street_Chicago Illinois 60601_312-553-0244',41.88577323,-87.62919023),
(25012423,19656902,-43.48,'IL','Chicago','Lincoln & Greenview_3045 Greenview_Chicago Illinois 60657_773-832-9080',41.93689552,-87.66620845),
(45719109,67851814,-49.78,'IL','Chicago','Lincoln & Belden_2275 North Lincoln Avenue_Chicago Illinois 60614_773-832-4313',41.9231564,-87.64575804),
(59454754,99256891,-81.45,'IL','Chicago','Lincoln & Wilson_4553-4557 N Lincoln Ave_Chicago Illinois 60625_(773) 878-5609',41.96407096,-87.68553143),
(62640367,66500450,-63.35,'IL','Chicago','Lincoln & Paulina_3356 NORTH LINCOLN AVENUE_Chicago Illinois 60657_773-871-6888',41.94242322,-87.67062082),
(50280581,65244331,-41.80,'IL','Chicago','Logan Blvd._2543 N. California_Chicago Illinois 606472636_773-772-9357',41.92731771,-87.69757306),
(21620238,57208582,-46.91,'IL','Chicago','Lincoln Park-Fullerton & Racine_1245 W. Fullerton Ave._Chicago Illinois 60614_773-327-9761',41.925253,-87.659418),
(57985863,01082297,-73.75,'IL','Chicago','Merchandise Mart_470 MERCHANDISE MART_Chicago Illinois 60654_312-661-0443',41.88792118,-87.6340523),
(67081007,68454949,-74.18,'IL','Chicago','Lincoln/Damen/Irving_4015 N. Lincoln Avenue_Chicago Illinois 60613_773-348-5776',41.95324852,-87.67818215),
(10951304,16667894,-40.42,'IL','Chicago','Madison & Morgan (UCO)_1001A West Madison Avenue_Chicago Illinois 60607_312-421-7073',41.88172742,-87.65209998),
(47252228,26328613,-44.71,'IL','Chicago','Metropolitan Place_139 South Clinton_Chicago Illinois 60661_(312) 756-9087',41.88006696,-87.64109532),
(02677773,30855433,-66.88,'IL','Chicago','North & Sheffield_1001 W North Ave_Chicago Illinois 60662_(312) 255-1352',41.91077158,-87.65329977),
(10971976,76998543,-53.20,'IL','Chicago','North Broadway_3358 N. Broadway_Chicago Illinois 60657_773-528-0343',41.94314406,-87.64475239),
(78812141,34332048,-43.50,'IL','Chicago','North Wacker_150 N Wacker_Chicago Illinois 60606_312-704-0655',41.88444295,-87.63708619),
(08414197,48993508,-84.37,'IL','Chicago','North Halsted_2200 N. Halsted_Chicago Illinois 60614_773-935-2622',41.92181615,-87.64869103),
(56988379,11051090,-68.96,'IL','Chicago','Oak & Rush II_932 N Rush Street_Chicago Illinois 60611_(312) 951-5436',41.89999525,-87.62722995),
(28189968,66489739,-75.55,'IL','Chicago','Old Town Square_1229 N Clyborn Ave_Chicago Illinois 60610_312-587-8537',41.90430836,-87.64038394),
(18894287,61259649,-51.25,'IL','Chicago','Ontario_401 E. Ontario_Chicago Illinois 60611_312-951-7242',41.89339768,-87.61769957),
(04584120,85326171,-35.10,'IL','Chicago','River West-Grand & Ogden_520 N. Ogden Ave._Chicago Illinois 60622_312-850-1617',41.89155826,-87.65859317),
